doc_id,stock_code,stock_name,title,pdf_path,markdown_path,parser,markdown_non_empty,has_garbled_text,has_dividend_keyword,has_financial_keyword,has_risk_keyword,page_no_preserved,needs_manual_fix
1223420265,600533,栖霞建设,栖霞建设2024年年度报告,data/pdf/栖霞建设_2024_1223420265.pdf,data/parsed/pdf_text/doc_1223420265_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209711545,600639,浦东金桥,浦东金桥2020年年度报告,data/pdf/浦东金桥_2020_1209711545.pdf,data/parsed/pdf_text/doc_1209711545_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212921077,600639,浦东金桥,浦东金桥2021年年度报告,data/pdf/浦东金桥_2021_1212921077.pdf,data/parsed/pdf_text/doc_1212921077_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216402029,600639,浦东金桥,浦东金桥2022年年度报告,data/pdf/浦东金桥_2022_1216402029.pdf,data/parsed/pdf_text/doc_1216402029_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219583682,600639,浦东金桥,浦东金桥2023年年度报告,data/pdf/浦东金桥_2023_1219583682.pdf,data/parsed/pdf_text/doc_1219583682_pdf_text.md,pypdf_text_fallback,True,False,True,True,False,approximate,no
1223095385,600639,浦东金桥,浦东金桥2024年年度报告,data/pdf/浦东金桥_2024_1223095385.pdf,data/parsed/pdf_text/doc_1223095385_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209488634,600648,外高桥,2020年年度报告,data/pdf/外高桥_2020_1209488634.pdf,data/parsed/pdf_text/doc_1209488634_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212752447,600648,外高桥,2021年年度报告,data/pdf/外高桥_2021_1212752447.pdf,data/parsed/pdf_text/doc_1212752447_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216389638,600648,外高桥,2022年年度报告,data/pdf/外高桥_2022_1216389638.pdf,data/parsed/pdf_text/doc_1216389638_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219840458,600648,外高桥,2023年年度报告,data/pdf/外高桥_2023_1219840458.pdf,data/parsed/pdf_text/doc_1219840458_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223283699,600648,外高桥,2024年年度报告,data/pdf/外高桥_2024_1223283699.pdf,data/parsed/pdf_text/doc_1223283699_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209438821,600649,城投控股,上海城投控股股份有限公司2020年年度报告,data/pdf/城投控股_2020_1209438821.pdf,data/parsed/pdf_text/doc_1209438821_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212687124,600649,城投控股,上海城投控股股份有限公司2021年年度报告,data/pdf/城投控股_2021_1212687124.pdf,data/parsed/pdf_text/doc_1212687124_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216220009,600649,城投控股,上海城投控股股份有限公司2022年年度报告,data/pdf/城投控股_2022_1216220009.pdf,data/parsed/pdf_text/doc_1216220009_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219469544,600649,城投控股,2023年年度报告,data/pdf/城投控股_2023_1219469544.pdf,data/parsed/pdf_text/doc_1219469544_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1222949865,600649,城投控股,上海城投控股股份有限公司2024年年度报告,data/pdf/城投控股_2024_1222949865.pdf,data/parsed/pdf_text/doc_1222949865_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
